,Wavelength (nm),Absorption (/cm)
1033,1553,1.775023853703463
1034,1554,1.7620702632240974
1035,1555,1.7492500070038277
1036,1556,1.7365753688521102
1037,1557,1.7240582533544615
1038,1558,1.7117101974459559
1039,1559,1.69954238276098
1040,1560,1.6875656487137758
1041,1561,1.675785257131487
1042,1562,1.664185449483697
1043,1563,1.6527457010579076
1044,1564,1.6414460252155798
1045,1565,1.6302669565474572
1046,1566,1.6191895363721067
1047,1567,1.6081953004755445
1048,1568,1.5972662689939485
1049,1569,1.5863849383449162
1050,1570,1.5755342751154993
1051,1571,1.5646977118174035
1052,1572,1.553859144421312
1053,1573,1.543002931583314
1054,1574,1.5321138954769358
1055,1575,1.5211773241443132
1056,1576,1.5101789752796535
1057,1577,1.4991050813573468
1058,1578,1.4879423560159306
1059,1579,1.4766780016076446
1060,1580,1.4652997178215512
1061,1581,1.4538006234356995
1062,1582,1.4421936890474567
1063,1583,1.4304964511798148
1064,1584,1.4187260113563784
1065,1585,1.4068990266215058
1066,1586,1.3950317019861171
1067,1587,1.3831397847253322
1068,1588,1.3712385604520017
1069,1589,1.3593428508886443
1070,1590,1.3474670132592788
1071,1591,1.3356249412221204
1072,1592,1.3238300672640582
1073,1593,1.3120953664782118
1074,1594,1.300433361646656
1075,1595,1.2888561295515681
1076,1596,1.2773753084395691
1077,1597,1.266002106565853
1078,1598,1.254747311746824
1079,1599,1.2436213018523377
1080,1600,1.2326340561712632
1081,1601,1.2217969669446989
1082,1602,1.2111281245934016
1083,1603,1.2006467201980626
1084,1604,1.190371245079539
1085,1605,1.1803195247638132
1086,1606,1.1705087556395162
1087,1607,1.1609555441316302
1088,1608,1.1516759482329713
1089,1609,1.142685521253991
1090,1610,1.1339993576712086
1091,1611,1.1256321409751642
1092,1612,1.1175981934400914
1093,1613,1.1099115277595277
1094,1614,1.1025859005148178
1095,1615,1.0956348674669047
1096,1616,1.0890718406859996
1097,1617,1.0829101475587186
1098,1618,1.0771630917381425
1099,1619,1.0718440161291087
1100,1620,1.0669663680289858
1101,1621,1.0625393073242437
1102,1622,1.0585545319376692
1103,1623,1.0549999096748863
1104,1624,1.0518639367204912
1105,1625,1.0491357000274688
1106,1626,1.0468048417404483
1107,1627,1.0448615255056757
1108,1628,1.0432964045310256
1109,1629,1.0421005912690318
1110,1630,1.041265628604844
1111,1631,1.0407834624392904
1112,1632,1.0406464155648874
1113,1633,1.0408471627397526
1114,1634,1.0413787068709772
1115,1635,1.0422343562251533
1116,1636,1.0434077025894715
1117,1637,1.0448926003121306
1118,1638,1.0466831461557746
1119,1639,1.0487736599023272
1120,1640,1.0511586656519527
1121,1641,1.0538455238685012
1122,1642,1.0568926525796276
1123,1643,1.0603721800526251
1124,1644,1.0643576201280718
1125,1645,1.0689241879265303
1126,1646,1.074149169216271
1127,1647,1.0801123466082874
1128,1648,1.0868964865154025
1129,1649,1.0945878917117364
1130,1650,1.103277025372989
1131,1651,1.113059213686595
1132,1652,1.1240354355180473
1133,1653,1.136313209235245
1134,1654,1.1500075886627827
1135,1655,1.1652422823065007
1136,1656,1.18215091250849
1137,1657,1.200878434128281
1138,1658,1.2215827357746316
1139,1659,1.2444364506278094
1140,1660,1.2696290086076218
1141,1661,1.2973253231252704
1142,1662,1.3275293412539213
1143,1663,1.3602012061223974
1144,1664,1.3952967898986466
1145,1665,1.432765337005069
1146,1666,1.472547075457305
1147,1667,1.5145707958874788
1148,1668,1.558751404568511
1149,1669,1.6049874638495658
1150,1670,1.6531587408612145
1151,1671,1.7031237931276888
1152,1672,1.7547176277620247
1153,1673,1.807749479097367
1154,1674,1.8620007577501805
1155,1675,1.917223231988517
1156,1676,1.9731375096037327
1157,1677,2.0294318949142847
1158,1678,2.085761700671012
1159,1679,2.1417490980463807
1160,1680,2.1969835891053657
1161,1681,2.2510231846874222
1162,1682,2.3033963659980587
1163,1683,2.3536048999679546
1164,1684,2.4011275662041753
1165,1685,2.445424836846882
1166,1686,2.485944529706821
1167,1687,2.5221284297186206
1168,1688,2.553419844237898
1169,1689,2.579272024514841
1170,1690,2.5991573495397393
1171,1691,2.612577130405511
1172,1692,2.619071854678913
1173,1693,2.6182316525904836
1174,1694,2.609706731943815
1175,1695,2.5932174984746545
1176,1696,2.5685640550109867
1177,1697,2.5356347582295773
1178,1698,2.4944135079662213
1179,1699,2.4449854525372405
1180,1700,2.3875408155787974
